id_str,text
1224867947321143296,China coronavirus outbreak: All the latest updates https://t.co/LSxltt64bc
1224803713023455233,Hong Kong sees first coronavirus death as hospital workers strike https://t.co/BidJmMscIs
1224798295165415427,"""Proper public health procedures and precautions will protect you from the virus. Racism won't."" https://t.co/bC9wtqIGlB"
1224785459328450560,Anger over the Hong Kong government's handling of the #CoronavirusOutbreak could unite people across the political… https://t.co/NrKRy6FpDm
1224761034365460483,"The #CoronavirusOutbreak has been accompanied by misinformation and fake claims online.

We sort fact from fiction:… https://t.co/liXy3gaNaJ"
1224750968438448129,"• How deadly is the coronavirus?
• Can a face mask help?
• Is there a vaccine?

We answer your biggest questions:… https://t.co/FyjOwwwmbu"
1224747211319316480,"RT @AJEnglish: Hong Kong reported its first death from the #coronavirus as infections worldwide continue to spread beyond China. 

Follow t…"
1224679043607474178,Hong Kong reported its first death from the #coronavirus as infections worldwide continue to spread beyond China.… https://t.co/zSYNbms4Ug
1224668785585672192,Why anger over the Hong Kong government's handling of the #coronavirus outbreak could unite ordinary people across… https://t.co/Mos3kHrg5t
1224641246376996864,Can China handle the economic turmoil of the #coronavirus outbreak? https://t.co/PVkPfhmQVf https://t.co/pexrzxDZyQ
1224629920497852416,Seven things you need to know about the #coronavirus: https://t.co/sgP7NHiAiJ https://t.co/ecU5pQUwmV
1224626288104812545,"Thailand confirms six new cases of #coronavirus as Philippines monitors 105 patients for possible infection.

Follo… https://t.co/0o1iDRQ5gj"
1224603874314608641,RT @AJENews: LIVE: A first #coronavirus death in Hong Kong - as striking health workers demand the closure of all borders with mainland Chi…
1224595602086027264,Hong Kong reported its first death from #coronavirus as China admits 'shortcomings' in its response to the flu-like… https://t.co/9jm7eY34pN
1224498011683852289,China admits 'shortcomings' as coronavirus death toll hits 425 https://t.co/suj3l7FlI5
1224427940194275328,"RT @AJListeningPost: THREAD #CoronavirusOutbreak

Medics were arrested for their online posts about the coronavirus.

Writers like @roseluq…"
1224385709571788807,Philippine President Rodrigo Duterte calls on citizens to stop stirring anti-Chinese xenophobia… https://t.co/avB7NKm7ZC
1224369256969711617,China's Wuhan residents turn to Weibo - micro-blogging site - to vent anger at #coronavirus response… https://t.co/bqj5R82Uo7
1224327352144027649,How does #coronavirus spread? https://t.co/8N9jDkICnH https://t.co/YyCXK42N3X
1224259731377786881,"• How deadly is the coronavirus?
• Can a face mask help?
• Is there a vaccine?

We answer your biggest questions:… https://t.co/syYg4ZiayY"
1224239280941342721,"#CoronavirusOutbreak death toll rises to 361, with new cases reaching over 17,000 - more than twice as much as the… https://t.co/eZCAre9Xcc"
1224177063931924481,"Prayers, fury after Philippines reports first coronavirus death https://t.co/jIRLzXUCO4"
1224143186748223489,'Stress test': Coronavirus fatalities rise to 361 in China https://t.co/IhLguAnI59
1224078961921155074,Chinese Canadians denounce rising xenophobia tied to coronavirus https://t.co/36MhAQBqmQ
1224050604802281475,@WHO #JeNeSuisPasUnVirus: The racist angle behind China's coronavirus epidemic https://t.co/ZT1JnwZoZ1 https://t.co/G3990UrA7K
1224037768612864000,Here are 4 myths @WHO has busted on the #CoronavirusOutbreak: https://t.co/lgyCqNYspz https://t.co/2SKtcEzmIV
1224012482404061184,"• How deadly is the coronavirus?
• Can a face mask help?
• Is there a vaccine?

We answer your biggest questions:… https://t.co/ubRxEAyR9o"
1223961305821990914,"""I am honestly having a hard time trying to understand what the Red Cross was thinking - this is unforgivable."" - Y… https://t.co/aTJHAm0STS"
1223952108501815298,Follow our #coronavrius LIVE blog for all the latest updates: https://t.co/RMFL3YQVq6 https://t.co/LJz4AFyge4
1223937921843109888,"First #coronavirus death outside of China confirmed in the Philippines, with the overall death toll passing 300.

L… https://t.co/HgEVDUV7MB"
1223929052249108483,Here are the countries that have so far confirmed cases of #coronavirus | https://t.co/VfaYw3ehAS https://t.co/NCgSNPsF7O
1223902179460898818,Follow our #coronavrius LIVE blog for all the latest updates: https://t.co/uGnPkiLcDi https://t.co/fr2mILHuVm
1223877958198267904,"RT @AJENews: LIVE: #Coronavirus outbreak, declared a public health emergency by UN, is spreading - with the first death outside of China re…"
1223848544924327938,"""This is the first reported [#coronavrius] death outside China."" - Rabindra Abeyasinghe, World Health Organization. https://t.co/VIp9ys1eaP"
1223835777257345026,"RT @AJEnglish: ICYMI: This was our most-viewed video on Twitter this week - two Pakistani students stuck in Wuhan, China, show us around th…"
1223773271033831424,"China coronavirus deaths, infections jump: All the latest updates https://t.co/JwmHgwZF7L"
1223761866465390593,"China coronavirus toll reaches 304, number of cases hits 14,380 https://t.co/JWdUOaqkhB"
1223645685309939714,"With the death toll now in the hundreds, the number of infected in the thousands, @AJListeningPost looks at how the… https://t.co/3ZX3Sq0zMa"
1223595598118629376,"RT @AJEnglish: THREAD 👇

Almost 10,000 people have been infected by the #coronavirus.

It spreads like other respiratory illnesses such as…"
1223588280865828864,How prepared is Africa for an outbreak of the deadly #coronavirus? https://t.co/e4G9FVjA1q https://t.co/86AIEvBwKd
1223580005034274816,Qatar Airways suspends flights to mainland China following #coronavirus outbreak https://t.co/ftPo6C5YQp https://t.co/YgahKWTHBC
1223569093946527744,Iran bans flights to and from China https://t.co/5WyEJqlD6p | #Coronavirus https://t.co/3yZm6Kp8FF
1223557240046739456,When will a #coronavirus vaccine become available? https://t.co/JqYK2crXB3 https://t.co/oPJaS7TWEm
1223551116484411392,"ICYMI: This was our most-viewed video on Twitter this week - two Pakistani students stuck in Wuhan, China, show us… https://t.co/GX6XH2tWrW"
1223531051429044225,Apple to temporarily close all of its official stores in mainland China https://t.co/iX7zqOasx3 | #Coronavirus https://t.co/ssKsLBOrsS
1223486169431912448,China's #CoronavirusOutbreak sees death toll rise to at least 259 people https://t.co/Bs2070UVgV https://t.co/WcZoRtYETG
1223320183227527168,"RT @AJListeningPost: The coronavirus outbreak in China has been a public health disaster and a messaging nightmare.

How has Beijing tried…"
1223304944943390720,⚡️How does #coronavirus spread and how can you protect yourself? https://t.co/YuO6M4RRwV
1223275439147376640,Read more about the symptoms and the risks of #coronavirus here: https://t.co/fzIrWNprLP https://t.co/YFlfFy2DFN
1223272619501375499,Follow the latest updates on #coronavirus here: https://t.co/zqfb1gFcMz
1223272360897339392,When will a #coronavirus vaccine be available? https://t.co/dE0EVaOFU0 https://t.co/eqSYDEuJfr
1223271668602277889,How can people protect themselves from #coronavrius? https://t.co/dE0EVaOFU0 https://t.co/xNadH9IaEk
1223271565166555137,Can people be immune to the new #coronavirus? https://t.co/dE0EVaOFU0 https://t.co/e9gwmuOQ9g
1223271243383803909,"THREAD 👇

Almost 10,000 people have been infected by the #coronavirus.

It spreads like other respiratory illnesses… https://t.co/rG6IHss1z3"
1223244711328145409,A teacher from the epicentre of the deadly #coronavirus outbreak describes the growing anxiety under lockdown and a… https://t.co/0qE6wMFr4x
1223229485056757760,How effective are face masks against #coronavirus? https://t.co/sxudGmEoYt
1223215777995796481,Italy declares state of emergency over #coronavirus https://t.co/JPl3uO1fPD https://t.co/JBXN7PwBHA
1223183224198832128,UK confirms first two cases of #coronavirus https://t.co/tAc3IpE7nh https://t.co/wxepTJxxnV
1223138846369386496,How China's new #coronavirus spread https://t.co/FHV1puEWfW https://t.co/B5mJeLt5LJ
1223117763742355457,World Health Organization declares #coronavirus global emergency as death toll rises to  at least 213… https://t.co/gyzVDe3f1O
1223044618784251905,WHO declares coronavirus global emergency as death toll rises https://t.co/FLN5u5uiMk
1223037098544050176,China battles coronavirus outbreak: All the latest updates https://t.co/aZ71ON3B1R
1223010649606893574,WHO calls for science and solidarity over coronavirus https://t.co/ZdSVLTwSc4
1222971662720819200,"The @WHO holds an urgent meeting on the #CoronavirusOutbreak. https://t.co/dIRbyjinvp

Watch LIVE👇https://t.co/YEa49sPXYv"
1222970261215109120,"BREAKING: The World Health Organization (WHO) has declared the #coronavirus a ""global health emergency."" 

Here are… https://t.co/OeUoihOauv"
1222967835934195712,"RT @AJENews: LIVE: World Health Organization provide update on the #coronavirus.

Follow latest updates: https://t.co/001mrmTfBT https://t.…"
1222953877290409985,The US reported its first case of person-to-person spread of the new #coronavirus https://t.co/gNa0W8M7Ms https://t.co/jMJHi9dWVA
1222868431084707841,"Face masks are in short supply amid the #CoronavirusOutbreak, but experts say they’re not always necessary.

Latest… https://t.co/c8tc0el5uu"
1222865500222492672,"6,000 tourists in #coronavirus lockdown on Italian cruise ship https://t.co/uYiNBixSlP https://t.co/NvV9453EL6"
1222841311277002753,"Two Pakistani students stuck in China's Wuhan show us around the city where the #CoronavirusOutbreak began.

Latest… https://t.co/z8l4xdGz7m"
1222829287922900992,UPDATE: India and the Philippines confirm first cases of #coronavirus 2019-nCoV https://t.co/c8DCeeht76 https://t.co/tDU1anZgqW
1222779149951041536,RT @AJENews: LIVE: Chinese health commission holds presser to update information about deadly #coronavirus outbreak. | Follow latest update…
1222778770236624896,#Coronavirus symptoms according to the World Health Organisation https://t.co/vIrvQ9a44T https://t.co/SKkAB7p8Gm
1222770278410936320,"China's #coronavirus death toll hits 170, as countries step up evacuation plans https://t.co/iBV8jFPYzP https://t.co/AlKwYdTU8G"
1222746259951243266,Scientists in China and other countries are working on developing a #coronavirus vaccine. https://t.co/VDKBtHHATr
1222682247477825538,China battles coronavirus outbreak: All the latest updates https://t.co/sJRekMTwdE
1222659601772040193,Canada draws on lessons from SARS to address novel coronavirus https://t.co/YATXegEnYJ
1222602892030414848,"Can the #coronavirus be stopped? 

As global panic rises, @AJStream asks what health officials are doing to prevent… https://t.co/xPBpCwj2m5"
1222595544385835010,"RT @AJEnglish: Here's a timelapse of a #Coronavirus grown in a lab, which scientists hope could help them find a vaccine. 

More on the out…"
1222511013691564032,"Here's a timelapse of a #Coronavirus grown in a lab, which scientists hope could help them find a vaccine. 

More o… https://t.co/p0wzDCVnFc"
1222461429082664960,Seven things you need to know about the #CoronavirusOutbreak https://t.co/sgP7NHiAiJ https://t.co/ICRhC0qS4O
1222451985124859905,Scientists are working on developing a vaccine for the new coronavirus. https://t.co/KLrFzUThvX
1222434422647029760,UAE has confirmed its first cases of the new deadly coronavirus https://t.co/lNYtGovpi9 https://t.co/gTELUGW9xx
1222424891346997248,"Chinese authorities have closed off almost 20 cities amid efforts to contain a new #CoronavirusOutbreak 

A timelin… https://t.co/8eeVjiLwoy"
1222413566503866368,"By the numbers: What's the economical cost of the #CoronavirusOutbreak? 

We break it down: https://t.co/xF3LDR2FxV https://t.co/aXXMUc1dfI"
1222407451812810752,"#CoronavirusOutbreak death toll rises to 132, with new cases reaching nearly 6,000 - more than during the SARS epid… https://t.co/Ez6YHxpLyW"
1222323712055218176,China battles coronavirus outbreak: All the latest updates https://t.co/QnuiZBgMfM
1222193637821382656,"RT @AJENews: LIVE: US citizens urged not to worry about their safety in the wake of the deadly #coronavirus outbreak. 

Follow latest updat…"
1222173768254136321,How prepared is Europe for a #CoronavirusOutbreak? https://t.co/2kKk8aT4Il https://t.co/uTPB5SDUWH
1222134510990610433,"""Outside of China, it is clearly working ... it's quite encouraging that the cases are largely, largely imported fr… https://t.co/HgsEhjJWE9"
1222089933831245824,Germany has become the second European country to confirm its first case of coronavirus https://t.co/hi9fTcNSbV https://t.co/RdUiY0ggFi
1222081459030306818,"By the numbers: What's the economical cost of the #CoronavirusOutbreak? 

We break it down: https://t.co/xF3LDQL4Gn https://t.co/9gxaKXJ3ge"
1222077602598289408,"Chinese authorities have closed off almost 20 cities amid efforts to contain a new #CoronavirusOutbreak 

A timelin… https://t.co/6ZjaUKrTMw"
1222022489758408704,Here's what you need to know about China’s deadly #coronavirus👇 https://t.co/sEdjubZzCi
1221961997081858050,China battles coronavirus outbreak: All the latest updates https://t.co/Pb9wsqk4uJ
